asn,name,prefix,family,center_ip,geo_status,geo_message,country,region,city,lat,lon,isp,as,query
3462,HiNet,2001:b030:fe00::/39,ipv6,2001:b030:ff00::,success,,Taiwan,Taichung City,Taichung,24.144,120.6844,Hinet Twnic,AS3462 Data Communication Business Group,2001:b030:ff00::
3462,HiNet,2001:b031::/37,ipv6,2001:b031:400::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:400::
3462,HiNet,2001:b031:1000::/37,ipv6,2001:b031:1400::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:1400::
3462,HiNet,2001:b031:2000::/36,ipv6,2001:b031:2800::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:2800::
3462,HiNet,2001:b031:5c00::/38,ipv6,2001:b031:5e00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:5e00::
3462,HiNet,2001:b031:7000::/37,ipv6,2001:b031:7400::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:7400::
3462,HiNet,2001:b031:7800::/38,ipv6,2001:b031:7a00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:7a00::
3462,HiNet,2001:b031:7c00::/38,ipv6,2001:b031:7e00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:7e00::
3462,HiNet,2001:b031:8000::/36,ipv6,2001:b031:8800::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:8800::
3462,HiNet,2001:b031:a400::/38,ipv6,2001:b031:a600::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:a600::
3462,HiNet,2001:b031:a800::/38,ipv6,2001:b031:aa00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:aa00::
3462,HiNet,2001:b031:b000::/38,ipv6,2001:b031:b200::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:b200::
3462,HiNet,2001:b031:b800::/38,ipv6,2001:b031:ba00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:ba00::
3462,HiNet,2001:b031:bc00::/38,ipv6,2001:b031:be00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:be00::
3462,HiNet,2001:b031:c000::/37,ipv6,2001:b031:c400::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:c400::
3462,HiNet,2001:b031:d000::/38,ipv6,2001:b031:d200::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:d200::
3462,HiNet,2001:b031:d800::/38,ipv6,2001:b031:da00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:da00::
3462,HiNet,2001:b031:f200::/39,ipv6,2001:b031:f300::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:f300::
3462,HiNet,2001:b031:fa00::/39,ipv6,2001:b031:fb00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:fb00::
3462,HiNet,2001:b031:fc00::/39,ipv6,2001:b031:fd00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:fd00::
3462,HiNet,2001:b031:fe00::/39,ipv6,2001:b031:ff00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b031:ff00::
3462,HiNet,2001:b032::/37,ipv6,2001:b032:400::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:400::
3462,HiNet,2001:b032:2000::/36,ipv6,2001:b032:2800::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:2800::
3462,HiNet,2001:b032:3000::/37,ipv6,2001:b032:3400::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:3400::
3462,HiNet,2001:b032:3800::/37,ipv6,2001:b032:3c00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:3c00::
3462,HiNet,2001:b032:5c00::/38,ipv6,2001:b032:5e00::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:5e00::
3462,HiNet,2001:b032:7000::/37,ipv6,2001:b032:7400::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:7400::
3462,HiNet,2001:b032:8000::/36,ipv6,2001:b032:8800::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:8800::
3462,HiNet,2001:b032:a400::/38,ipv6,2001:b032:a600::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:a600::
3462,HiNet,2001:b032:c000::/37,ipv6,2001:b032:c400::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b032:c400::
3462,HiNet,2001:b040::/26,ipv6,2001:b060::,success,,Taiwan,Taiwan,Taipei,25.0334,121.566,Hinet Twnic,AS3462 Data Communication Business Group,2001:b060::
3462,HiNet,2406:300::/32,ipv6,2406:300:8000::,success,,Taiwan,Taiwan,Taipei,25.033,121.565,Far Eastern International Bank,AS3462 Data Communication Business Group,2406:300:8000::
3462,HiNet,2407:4700::/32,ipv6,2407:4700:8000::,success,,Taiwan,Taiwan,Taipei,25.0186,121.558,LANDBANK,AS3462 Data Communication Business Group,2407:4700:8000::
3462,HiNet,2602:ffe4:c04::/48,ipv6,2602:ffe4:c04:8000::,success,,Taiwan,Kaohsiung,Kaohsiung,22.6148,120.3139,"Chunghwa Telecom Co., Ltd.",AS3462 Data Communication Business Group,2602:ffe4:c04:8000::
